"code";"label"
S206005;"{""de"": ""Volleyball-Basketballplatz - Asphalt"", ""el"": ""Γήπεδο βόλεϊ/μπάσκετ στην άσφαλτο"", ""en"": ""Asphalt volleyball/basketball pitch"", ""fi"": ""Asphalt volleyball/basketball pitch"", ""fr"": ""Asphalt volleyball/basketball pitch"", ""he"": ""Asphalt volleyball/basketball pitch"", ""hu"": ""Asphalt volleyball/basketball pitch"", ""it"": ""Campo pallavolo-basket in asfalto"", ""pl"": ""Asfaltowe boisko do siatkówki i koszykówki"", ""ru"": ""Asphalt volleyball/basketball pitch"", ""sl"": ""Asfaltno igrišče za odbojko/košarko"", ""uk"": ""Asphalt volleyball/basketball pitch"", ""zh"": ""Asphalt volleyball/basketball pitch""}"
S206009;"{""de"": ""Volleyball-Basketballplatz - Quarzgranulat"", ""el"": ""Γήπεδο volley/basket με δάπεδο από χαλαζιακή επικάλυψη"", ""en"": ""Crushed quartz volleyball/basketball pitch"", ""fi"": ""Crushed quartz volleyball/basketball pitch"", ""fr"": ""Crushed quartz volleyball/basketball pitch"", ""he"": ""Crushed quartz volleyball/basketball pitch"", ""hu"": ""Crushed quartz volleyball/basketball pitch"", ""it"": ""Campo pallavolo-basket in granulato sferoidale di quarzo"", ""pl"": ""Boisko do siatkówki i koszykówki wykonane ze sferoidalnego granulatu kwarcowego"", ""ru"": ""Crushed quartz volleyball/basketball pitch"", ""sl"": ""Peščeno igrišče za odbojko/košarko (kremenčev pesek)"", ""uk"": ""Crushed quartz volleyball/basketball pitch"", ""zh"": ""Crushed quartz volleyball/basketball pitch""}"
S206010;"{""de"": ""Volleyball-Basketballplatz - Zement"", ""el"": ""Γήπεδο βόλεϊ/μπάσκετ στο τσιμέντο"", ""en"": ""Cement volleyball/basketball pitch"", ""fi"": ""Cement volleyball/basketball pitch"", ""fr"": ""Cement volleyball/basketball pitch"", ""he"": ""Cement volleyball/basketball pitch"", ""hu"": ""Cement volleyball/basketball pitch"", ""it"": ""Campo pallavolo-basket in cemento"", ""pl"": ""Betonowe boisko do siatkówki i koszykówki"", ""ru"": ""Cement volleyball/basketball pitch"", ""sl"": ""Betonsko igrišče za odbojko/košarko"", ""uk"": ""Cement volleyball/basketball pitch"", ""zh"": ""Cement volleyball/basketball pitch""}"
S206013;"{""de"": ""Volleyball-Basketballplatz - Gummi"", ""el"": ""Γήπεδο βόλεϊ/μπάσκετ με συνθετική μοκέτα με αντικραδασμική υπόβαση"", ""en"": ""Rubber volleyball/basketball pitch"", ""fi"": ""Rubber volleyball/basketball pitch"", ""fr"": ""Rubber volleyball/basketball pitch"", ""he"": ""Rubber volleyball/basketball pitch"", ""hu"": ""Rubber volleyball/basketball pitch"", ""it"": ""Campo pallavolo-basket in gomma"", ""pl"": ""Gumowe boisko do siatkówki i koszykówki"", ""ru"": ""Rubber volleyball/basketball pitch"", ""sl"": ""Gumijasto igrišče za odbojko/košarko"", ""uk"": ""Rubber volleyball/basketball pitch"", ""zh"": ""Rubber volleyball/basketball pitch""}"
S213206;"{""de"": ""Sockel/Säule"", ""el"": ""Πυλώνας"", ""en"": ""Basement/pillar"", ""fi"": ""Basement/pillar"", ""fr"": ""Basement/pillar"", ""he"": ""Basement/pillar"", ""hu"": ""Basement/pillar"", ""it"": ""Basamento/pilastro"", ""pl"": ""Podstawa/filar"", ""ru"": ""Basement/pillar"", ""sl"": ""Podstavek/steber"", ""uk"": ""Basement/pillar"", ""zh"": ""Basement/pillar""}"
S205025;"{""de"": ""Befestigte Fläche - Roter Sand"", ""el"": ""Κεραμικό δάπεδο"", ""en"": ""Red clay paving"", ""fi"": ""Red clay paving"", ""fr"": ""Red clay paving"", ""he"": ""Red clay paving"", ""hu"": ""Red clay paving"", ""it"": ""Pavimentazione in terra rossa"", ""pl"": ""Nawierzchnia z czerwonej gliny"", ""ru"": ""Red clay paving"", ""sl"": ""Lešnata tla"", ""uk"": ""Red clay paving"", ""zh"": ""Red clay paving""}"
S205026;"{""de"": ""Befestigte Fläche - Metall (Corten)"", ""el"": ""Πλακόστρωση με ατσάλι Corten"", ""en"": ""Corten paving"", ""fi"": ""Corten paving"", ""fr"": ""Corten paving"", ""he"": ""Corten paving"", ""hu"": ""Corten paving"", ""it"": ""Pavimentazione in metallo (Corten]"", ""pl"": ""Nawierzchnia metalowa (Corten)"", ""ru"": ""Corten paving"", ""sl"": ""Tlak iz kortena"", ""uk"": ""Corten paving"", ""zh"": ""Corten paving""}"
S205054;"{""de"": ""Befestigte Fläche - Rindenmulch"", ""el"": ""Διάστρωση με φλοιό"", ""en"": ""Bark paving"", ""fi"": ""Bark paving"", ""fr"": ""Bark paving"", ""he"": ""Bark paving"", ""hu"": ""Bark paving"", ""it"": ""Pavimentazione in corteccia"", ""pl"": ""Nawierzchnia z kory"", ""ru"": ""Bark paving"", ""sl"": ""Tlak iz lubja"", ""uk"": ""Bark paving"", ""zh"": ""Bark paving""}"
S205057;"{""de"": ""Befestigte Fläche - Porphyr"", ""el"": ""Ψηφιδωτό πλακόστρωτο"", ""en"": ""Porphyry paving"", ""fi"": ""Porphyry paving"", ""fr"": ""Porphyry paving"", ""he"": ""Porphyry paving"", ""hu"": ""Porphyry paving"", ""it"": ""Pavimentazione in porfido"", ""pl"": ""Nawierzchnia z porfiru"", ""ru"": ""Porphyry paving"", ""sl"": ""Tlak iz porfirnih plošč"", ""uk"": ""Porphyry paving"", ""zh"": ""Porphyry paving""}"
S207005;"{""de"": ""Boccia-Bahn - Asphalt"", ""el"": ""Ασφαλτοστρωμένο γήπεδο bocce"", ""en"": ""Asphalt bocce court"", ""fi"": ""Asphalt bocce court"", ""fr"": ""Asphalt bocce court"", ""he"": ""Asphalt bocce court"", ""hu"": ""Asphalt bocce court"", ""it"": ""Campo bocce in asfalto"", ""pl"": ""Asfaltowy kort do gry w bocce"", ""ru"": ""Asphalt bocce court"", ""sl"": ""Asfaltno balinišče"", ""uk"": ""Asphalt bocce court"", ""zh"": ""Asphalt bocce court""}"
S207009;"{""de"": ""Boccia-Bahn - Quarzgranulat"", ""el"": ""Γήπεδο bocce  με δάπεδο από χαλαζιακή επικάλυψη"", ""en"": ""Crushed quartz bocce court"", ""fi"": ""Crushed quartz bocce court"", ""fr"": ""Crushed quartz bocce court"", ""he"": ""Crushed quartz bocce court"", ""hu"": ""Crushed quartz bocce court"", ""it"": ""Campo bocce in granulato sferoidale di quarzo"", ""pl"": ""Kort do gry w bocce z kwarcowego granulatu sferoidalny"", ""ru"": ""Crushed quartz bocce court"", ""sl"": ""Peščeno balinišče (kremenčev pesek)"", ""uk"": ""Crushed quartz bocce court"", ""zh"": ""Crushed quartz bocce court""}"
S207010;"{""de"": ""Boccia-Bahn - Zement"", ""el"": ""Γήπεδο bocce με τσιμέντο"", ""en"": ""Cement bocce court"", ""fi"": ""Cement bocce court"", ""fr"": ""Cement bocce court"", ""he"": ""Cement bocce court"", ""hu"": ""Cement bocce court"", ""it"": ""Campo bocce in cemento"", ""pl"": ""Betonowy kort do gry w bocce"", ""ru"": ""Cement bocce court"", ""sl"": ""Betonsko balinišče"", ""uk"": ""Cement bocce court"", ""zh"": ""Cement bocce court""}"
S207013;"{""de"": ""Boccia-Bahn - Gummi"", ""el"": ""Γήπεδο bocce με συνθετική μοκέτα με αντικραδασμική υπόβαση"", ""en"": ""Rubber bocce court"", ""fi"": ""Rubber bocce court"", ""fr"": ""Rubber bocce court"", ""he"": ""Rubber bocce court"", ""hu"": ""Rubber bocce court"", ""it"": ""Campo bocce in gomma"", ""pl"": ""Gumowy kort do gry w bocce"", ""ru"": ""Rubber bocce court"", ""sl"": ""Gumijasto balinišče"", ""uk"": ""Rubber bocce court"", ""zh"": ""Rubber bocce court""}"
S207015;"{""de"": ""Boccia-Bahn - Kunstrasen"", ""el"": ""Γήπεδο bocce με τεχνητό χλοοτάπητα"", ""en"": ""Artificial turf bocce court"", ""fi"": ""Artificial turf bocce court"", ""fr"": ""Artificial turf bocce court"", ""he"": ""Artificial turf bocce court"", ""hu"": ""Artificial turf bocce court"", ""it"": ""Campo bocce in erba sintetica"", ""pl"": ""Boisko do gry w bocce ze sztucznej trawy"", ""ru"": ""Artificial turf bocce court"", ""sl"": ""Balinišče na umetni travi"", ""uk"": ""Artificial turf bocce court"", ""zh"": ""Artificial turf bocce court""}"
S208000;"{""de"": ""Skatepark - allgemein"", ""el"": ""Γήπεδο Roller"", ""en"": ""Generic roller rink"", ""fi"": ""Generic roller rink"", ""fr"": ""Generic roller rink"", ""he"": ""Generic roller rink"", ""hu"": ""Generic roller rink"", ""it"": ""Pista schettinaggio generica"", ""pl"": ""Tor łyżwiarski ogólnie"", ""ru"": ""Generic roller rink"", ""sl"": ""Kotalkališče"", ""uk"": ""Generic roller rink"", ""zh"": ""Generic roller rink""}"
S208005;"{""de"": ""Skatepark - Asphalt"", ""el"": ""Γήπεδο Roller με άσφαλτο"", ""en"": ""Asphalt roller rink"", ""fi"": ""Asphalt roller rink"", ""fr"": ""Asphalt roller rink"", ""he"": ""Asphalt roller rink"", ""hu"": ""Asphalt roller rink"", ""it"": ""Pista schettinaggio in asfalto"", ""pl"": ""Asfaltowy tor do jazdy na łyżwach"", ""ru"": ""Asphalt roller rink"", ""sl"": ""Asfaltirano kotalkališče"", ""uk"": ""Asphalt roller rink"", ""zh"": ""Asphalt roller rink""}"
S208007;"{""de"": ""Skatepark - Betonplatten"", ""el"": ""Πίστα roller με πλάκες σκυροδέματος"", ""en"": ""Concrete slabs roller rink"", ""fi"": ""Concrete slabs roller rink"", ""fr"": ""Concrete slabs roller rink"", ""he"": ""Concrete slabs roller rink"", ""hu"": ""Concrete slabs roller rink"", ""it"": ""Pista schettinaggio in lastre di calcestruzzo"", ""pl"": ""Tor łyżwiarski z płyt betonowych"", ""ru"": ""Concrete slabs roller rink"", ""sl"": ""Kotalkališče z betonskih plošč"", ""uk"": ""Concrete slabs roller rink"", ""zh"": ""Concrete slabs roller rink""}"
S206020;"{""de"": ""Volleyball-Basketballplatz - Kunstharz"", ""el"": ""Γήπεδο volley/basket με ρητίνη"", ""en"": ""Resin volleyball/basketball pitch"", ""fi"": ""Resin volleyball/basketball pitch"", ""fr"": ""Resin volleyball/basketball pitch"", ""he"": ""Resin volleyball/basketball pitch"", ""hu"": ""Resin volleyball/basketball pitch"", ""it"": ""Campo pallavolo-basket in resina"", ""pl"": ""Żywiczne boisko do siatkówki i koszykówki"", ""ru"": ""Resin volleyball/basketball pitch"", ""sl"": ""igrišče za odbojko/košarko na smoli"", ""uk"": ""Resin volleyball/basketball pitch"", ""zh"": ""Resin volleyball/basketball pitch""}"
S207000;"{""de"": ""Allgemeine Boccia-Bahn"", ""el"": ""Γήπεδο bocce"", ""en"": ""generic bocce court"", ""fi"": ""generic bocce court"", ""fr"": ""generic bocce court"", ""he"": ""generic bocce court"", ""hu"": ""generic bocce court"", ""it"": ""Campo bocce generico"", ""pl"": ""Kort do gry w bocce ogólnie"", ""ru"": ""generic bocce court"", ""sl"": ""Balinišče"", ""uk"": ""generic bocce court"", ""zh"": ""generic bocce court""}"
S207001;"{""de"": ""Boccia-Bahn - Sand"", ""el"": ""Γήπεδο bocce στην άμμο"", ""en"": ""Sand bocce court"", ""fi"": ""Sand bocce court"", ""fr"": ""Sand bocce court"", ""he"": ""Sand bocce court"", ""hu"": ""Sand bocce court"", ""it"": ""Campo bocce in sabbia"", ""pl"": ""Piaszczysty kort do gry w bocce"", ""ru"": ""Sand bocce court"", ""sl"": ""Peščeno balinišče"", ""uk"": ""Sand bocce court"", ""zh"": ""Sand bocce court""}"
S207003;"{""de"": ""Boccia-Bahn - Kalkstein"", ""el"": ""Γήπεδο bocce από ασβεστολιθικό δάπεδο"", ""en"": ""Crushed limestone bocce court"", ""fi"": ""Crushed limestone bocce court"", ""fr"": ""Crushed limestone bocce court"", ""he"": ""Crushed limestone bocce court"", ""hu"": ""Crushed limestone bocce court"", ""it"": ""Campo bocce in calcestre"", ""pl"": ""Wapienny kort do gry w bocce"", ""ru"": ""Crushed limestone bocce court"", ""sl"": ""Peščeno balinišče (drobljeni apnenec)"", ""uk"": ""Crushed limestone bocce court"", ""zh"": ""Crushed limestone bocce court""}"
S209000;"{""de"": ""Fußballplatz - allgemein"", ""el"": ""Γήπεδο ποδοσφαίρου"", ""en"": ""Generic football pitch"", ""fi"": ""Generic football pitch"", ""fr"": ""Generic football pitch"", ""he"": ""Generic football pitch"", ""hu"": ""Generic football pitch"", ""it"": ""Campo da calcio generico"", ""pl"": ""Boisko do piłki nożnej ogólnie"", ""ru"": ""Generic football pitch"", ""sl"": ""Nogometno igrišče"", ""uk"": ""Generic football pitch"", ""zh"": ""Generic football pitch""}"
S209001;"{""de"": ""Fußballplatz - Sand"", ""el"": ""Γήπεδο ποδοσφαίρου με άμμο"", ""en"": ""Sand football pitch"", ""fi"": ""Sand football pitch"", ""fr"": ""Sand football pitch"", ""he"": ""Sand football pitch"", ""hu"": ""Sand football pitch"", ""it"": ""Campo da calcio in sabbia"", ""pl"": ""Piaszczyste boisko do piłki nożnej"", ""ru"": ""Sand football pitch"", ""sl"": ""Peščeno nogometno igrišče"", ""uk"": ""Sand football pitch"", ""zh"": ""Sand football pitch""}"
S209015;"{""de"": ""Fußballplatz - Kunstrasen"", ""el"": ""Γήπεδο ποδοσφαίρου με τεχνητό χλοοτάπητα"", ""en"": ""Artificial turf football pitch"", ""fi"": ""Artificial turf football pitch"", ""fr"": ""Artificial turf football pitch"", ""he"": ""Artificial turf football pitch"", ""hu"": ""Artificial turf football pitch"", ""it"": ""Campo da calcio in erba sintetica"", ""pl"": ""Boisko do piłki nożnej ze sztuczną murawą"", ""ru"": ""Artificial turf football pitch"", ""sl"": ""Nogometno igrišče na umetni travi"", ""uk"": ""Artificial turf football pitch"", ""zh"": ""Artificial turf football pitch""}"
S209016;"{""de"": ""Fußballplatz - Rasen"", ""el"": ""Γήπεδο ποδοσφαίρου με φυσικό χλοοταπήτα"", ""en"": ""Grass football pitch"", ""fi"": ""Grass football pitch"", ""fr"": ""Grass football pitch"", ""he"": ""Grass football pitch"", ""hu"": ""Grass football pitch"", ""it"": ""Campo da calcio in erba"", ""pl"": ""Trawiaste boisko do piłki nożnej"", ""ru"": ""Grass football pitch"", ""sl"": ""Travnato nogometno igrišče"", ""uk"": ""Grass football pitch"", ""zh"": ""Grass football pitch""}"
S209017;"{""de"": ""Fußballplatz - Erde"", ""el"": ""Γήπεδο ποδοσφαίρου σε φυσικό έδαφος"", ""en"": ""Bare ground football pitch"", ""fi"": ""Bare ground football pitch"", ""fr"": ""Bare ground football pitch"", ""he"": ""Bare ground football pitch"", ""hu"": ""Bare ground football pitch"", ""it"": ""Campo da calcio sterrato"", ""pl"": ""Ziemne boisko do piłki nożnej"", ""ru"": ""Bare ground football pitch"", ""sl"": ""Zemljasto nogometno igrišče"", ""uk"": ""Bare ground football pitch"", ""zh"": ""Bare ground football pitch""}"
S210000;"{""de"": ""Kleinfeld-Fußballplatz - allgemein"", ""el"": ""Γήπεδο ποδοσφαίρου σάλας"", ""en"": ""Generic futsal pitch"", ""fi"": ""Generic futsal pitch"", ""fr"": ""Generic futsal pitch"", ""he"": ""Generic futsal pitch"", ""hu"": ""Generic futsal pitch"", ""it"": ""Campo da calcetto generico"", ""pl"": ""Boisko do futsalu ogólnie"", ""ru"": ""Generic futsal pitch"", ""sl"": ""Igrišče za mali nogomet"", ""uk"": ""Generic futsal pitch"", ""zh"": ""Generic futsal pitch""}"
S210001;"{""de"": ""Kleinfeld-Fußballplatz - Sand"", ""el"": ""Γήπεδο ποδοσφαίρου σάλας με άμμο"", ""en"": ""Sand futsal pitch"", ""fi"": ""Sand futsal pitch"", ""fr"": ""Sand futsal pitch"", ""he"": ""Sand futsal pitch"", ""hu"": ""Sand futsal pitch"", ""it"": ""Campo da calcetto in sabbia"", ""pl"": ""Piaszczyste boisko do futsalu"", ""ru"": ""Sand futsal pitch"", ""sl"": ""Peščeno igrišče za mali nogomet"", ""uk"": ""Sand futsal pitch"", ""zh"": ""Sand futsal pitch""}"
S210005;"{""de"": ""Kleinfeld-Fußballplatz - Asphalt"", ""el"": ""Γήπεδο ποδοσφαίρου σάλας σε άσφαλτο"", ""en"": ""Asphalt futsal pitch"", ""fi"": ""Asphalt futsal pitch"", ""fr"": ""Asphalt futsal pitch"", ""he"": ""Asphalt futsal pitch"", ""hu"": ""Asphalt futsal pitch"", ""it"": ""Campo da calcetto in asfalto"", ""pl"": ""Asfaltowe boisko do futsalu"", ""ru"": ""Asphalt futsal pitch"", ""sl"": ""Asfaltno igrišče za mali nogomet"", ""uk"": ""Asphalt futsal pitch"", ""zh"": ""Asphalt futsal pitch""}"
S213208;"{""de"": ""Technologische Anlage"", ""el"": ""Καφάο"", ""en"": ""Technological plant"", ""fi"": ""Technological plant"", ""fr"": ""Technological plant"", ""he"": ""Technological plant"", ""hu"": ""Technological plant"", ""it"": ""Impianto tecnologico"", ""pl"": ""Obiekt technologiczny"", ""ru"": ""Technological plant"", ""sl"": ""Tehnološko postrojenje"", ""uk"": ""Technological plant"", ""zh"": ""Technological plant""}"
S208010;"{""de"": ""Skatepark - Zement"", ""el"": ""Πίστα roller με τσιμέντο"", ""en"": ""Cement roller rink"", ""fi"": ""Cement roller rink"", ""fr"": ""Cement roller rink"", ""he"": ""Cement roller rink"", ""hu"": ""Cement roller rink"", ""it"": ""Pista schettinaggio in cemento"", ""pl"": ""Cementowy tor łyżwiarski"", ""ru"": ""Cement roller rink"", ""sl"": ""Cementno kotalkališče"", ""uk"": ""Cement roller rink"", ""zh"": ""Cement roller rink""}"
S208012;"{""de"": ""Skatepark - Holz"", ""el"": ""Πίστα roller με ξύλο"", ""en"": ""Wood roller rink"", ""fi"": ""Wood roller rink"", ""fr"": ""Wood roller rink"", ""he"": ""Wood roller rink"", ""hu"": ""Wood roller rink"", ""it"": ""Pista schettinaggio in legno"", ""pl"": ""Drewniany tor łyżwiarski"", ""ru"": ""Wood roller rink"", ""sl"": ""Leseno kotalkališče"", ""uk"": ""Wood roller rink"", ""zh"": ""Wood roller rink""}"
S208013;"{""de"": ""Skatepark - Gummi"", ""el"": ""Πίστα roller με συνθετική μοκέτα με αντικραδασμική υπόβαση"", ""en"": ""Rubber roller rink"", ""fi"": ""Rubber roller rink"", ""fr"": ""Rubber roller rink"", ""he"": ""Rubber roller rink"", ""hu"": ""Rubber roller rink"", ""it"": ""Pista schettinaggio in gomma"", ""pl"": ""Gumowy tor łyżwiarski"", ""ru"": ""Rubber roller rink"", ""sl"": ""Gumijasto kotalkališče"", ""uk"": ""Rubber roller rink"", ""zh"": ""Rubber roller rink""}"
S208020;"{""de"": ""Skatepark - Kunstharz"", ""el"": ""Πίστα roller με ρητίνη"", ""en"": ""Resin roller rink"", ""fi"": ""Resin roller rink"", ""fr"": ""Resin roller rink"", ""he"": ""Resin roller rink"", ""hu"": ""Resin roller rink"", ""it"": ""Pista schettinaggio in resina"", ""pl"": ""Żywiczny tor łyżwiarski"", ""ru"": ""Resin roller rink"", ""sl"": ""Kotalkališče iz zlepljenega prodca"", ""uk"": ""Resin roller rink"", ""zh"": ""Resin roller rink""}"
S210016;"{""de"": ""Kleinfeld-Fußballplatz - Rasen"", ""el"": ""Γήπεδο ποδοσφαίρου σάλας με φυσικό χλοοτάπητα"", ""en"": ""Grass futsal pitch"", ""fi"": ""Grass futsal pitch"", ""fr"": ""Grass futsal pitch"", ""he"": ""Grass futsal pitch"", ""hu"": ""Grass futsal pitch"", ""it"": ""Campo da calcetto in erba"", ""pl"": ""Trawiaste boisko do futsalu"", ""ru"": ""Grass futsal pitch"", ""sl"": ""Travno igrišče za mali nogomet"", ""uk"": ""Grass futsal pitch"", ""zh"": ""Grass futsal pitch""}"
S211000;"{""de"": ""Sportplatz allgemein"", ""el"": ""Αθλητική εγκατάσταση"", ""en"": ""Generic sport facility"", ""fi"": ""Generic sport facility"", ""fr"": ""Generic sport facility"", ""he"": ""Generic sport facility"", ""hu"": ""Generic sport facility"", ""it"": ""Campo sportivo \""altro\"" generico"", ""pl"": ""Boisko sportowe \""inne\"" ogólnie"", ""ru"": ""Generic sport facility"", ""sl"": ""Športno igrišče"", ""uk"": ""Generic sport facility"", ""zh"": ""Generic sport facility""}"
S211001;"{""de"": ""Sportplatz - Sand"", ""el"": ""Αθλητική εγκατάσταση με άμμο"", ""en"": ""Sand sport facility"", ""fi"": ""Sand sport facility"", ""fr"": ""Sand sport facility"", ""he"": ""Sand sport facility"", ""hu"": ""Sand sport facility"", ""it"": ""Campo sportivo \""altro\"" in sabbia"", ""pl"": ""Inne piaszczyste boisko sportowe"", ""ru"": ""Sand sport facility"", ""sl"": ""Peščeno"", ""uk"": ""Sand sport facility"", ""zh"": ""Sand sport facility""}"
S211003;"{""de"": ""Sportplatz - Kalkstein"", ""el"": ""Αθλητική εγκατάσταση με ασβεστολιθικό δάπεδο"", ""en"": ""Crushed limestone sport facility"", ""fi"": ""Crushed limestone sport facility"", ""fr"": ""Crushed limestone sport facility"", ""he"": ""Crushed limestone sport facility"", ""hu"": ""Crushed limestone sport facility"", ""it"": ""Campo sportivo \""altro\"" in calcestre"", ""pl"": ""Inne boisko sportowe z wapienia"", ""ru"": ""Crushed limestone sport facility"", ""sl"": ""Peščeno športno igrišče (karbonatni pesek)"", ""uk"": ""Crushed limestone sport facility"", ""zh"": ""Crushed limestone sport facility""}"
S211005;"{""de"": ""Sportplatz - Asphalt"", ""el"": ""Ασφαλτοστρωμένη αθλητική εγκατάσταση"", ""en"": ""Asphalt sport facility"", ""fi"": ""Asphalt sport facility"", ""fr"": ""Asphalt sport facility"", ""he"": ""Asphalt sport facility"", ""hu"": ""Asphalt sport facility"", ""it"": ""Campo sportivo \""altro\"" in asfalto"", ""pl"": ""Inne boisko sportowe asfaltowe"", ""ru"": ""Asphalt sport facility"", ""sl"": ""Asfaltno športno igrišče"", ""uk"": ""Asphalt sport facility"", ""zh"": ""Asphalt sport facility""}"
S211009;"{""de"": ""Sportplatz - Quarzgranulat"", ""el"": ""Αθλητική εγκατάσταση με δάπεδο από χαλαζιακή επικάλυψη"", ""en"": ""Crushed quartz sport facility"", ""fi"": ""Crushed quartz sport facility"", ""fr"": ""Crushed quartz sport facility"", ""he"": ""Crushed quartz sport facility"", ""hu"": ""Crushed quartz sport facility"", ""it"": ""Campo sportivo \""altro\"" in granulato sferoidale di quarzo"", ""pl"": ""Inne boisko sportowe ze sferoidalnym granulatem kwarcowym"", ""ru"": ""Crushed quartz sport facility"", ""sl"": ""Peščeno športno igrišče (kremenčev pesek)"", ""uk"": ""Crushed quartz sport facility"", ""zh"": ""Crushed quartz sport facility""}"
S211010;"{""de"": ""Sportplatz - Zement"", ""el"": ""Αθλητική εγκατάσταση με τσιμέντο"", ""en"": ""Cement sport facility"", ""fi"": ""Cement sport facility"", ""fr"": ""Cement sport facility"", ""he"": ""Cement sport facility"", ""hu"": ""Cement sport facility"", ""it"": ""Campo sportivo \""altro\"" in cemento"", ""pl"": ""Inne boisko sportowe betonowe"", ""ru"": ""Cement sport facility"", ""sl"": ""Betonsko športno igrišče"", ""uk"": ""Cement sport facility"", ""zh"": ""Cement sport facility""}"
S213209;"{""de"": ""Tribüne"", ""el"": ""Εξέδρα"", ""en"": ""Tribune"", ""fi"": ""Tribune"", ""fr"": ""Tribune"", ""he"": ""Tribune"", ""hu"": ""Tribune"", ""it"": ""Gradinata"", ""pl"": ""Trybuna"", ""ru"": ""Tribune"", ""sl"": ""Tribuna"", ""uk"": ""Tribune"", ""zh"": ""Tribune""}"
S210010;"{""de"": ""Kleinfeld-Fußballplatz - Zement"", ""el"": ""Γήπεδο ποδοσφαίρου σάλας με τσιμέντο"", ""en"": ""Cement futsal pitch"", ""fi"": ""Cement futsal pitch"", ""fr"": ""Cement futsal pitch"", ""he"": ""Cement futsal pitch"", ""hu"": ""Cement futsal pitch"", ""it"": ""Campo da calcetto in cemento"", ""pl"": ""Cementowe boisko do futsalu"", ""ru"": ""Cement futsal pitch"", ""sl"": ""Betonsko igrišče za mali nogomet"", ""uk"": ""Cement futsal pitch"", ""zh"": ""Cement futsal pitch""}"
S210012;"{""de"": ""Kleinfeld-Fußballplatz - Holz"", ""el"": ""Γήπεδο ποδοσφαίρου σάλας με παρκέ"", ""en"": ""Wood futsal pitch"", ""fi"": ""Wood futsal pitch"", ""fr"": ""Wood futsal pitch"", ""he"": ""Wood futsal pitch"", ""hu"": ""Wood futsal pitch"", ""it"": ""Campo da calcetto in legno"", ""pl"": ""Drewniane boisko do futsalu"", ""ru"": ""Wood futsal pitch"", ""sl"": ""Leseno igrišče za mali nogomet"", ""uk"": ""Wood futsal pitch"", ""zh"": ""Wood futsal pitch""}"
S210013;"{""de"": ""Kleinfeld-Fußballplatz - Gummi"", ""el"": ""Γήπεδο ποδοσφαίρου σάλας με συνθετική μοκέτα με αντικραδασμική υπόβαση"", ""en"": ""Rubber futsal pitch"", ""fi"": ""Rubber futsal pitch"", ""fr"": ""Rubber futsal pitch"", ""he"": ""Rubber futsal pitch"", ""hu"": ""Rubber futsal pitch"", ""it"": ""Campo da calcetto in gomma"", ""pl"": ""Gumowe boisko do futsalu"", ""ru"": ""Rubber futsal pitch"", ""sl"": ""Gumijasto igrišče za mali nogomet"", ""uk"": ""Rubber futsal pitch"", ""zh"": ""Rubber futsal pitch""}"
S210015;"{""de"": ""Kleinfeld-Fußballplatz - Kunstrasen"", ""el"": ""Γήπεδο ποδοσφαίρου σάλας με τεχνητό χλοοτάπητα"", ""en"": ""Artificial turf futsal pitch"", ""fi"": ""Artificial turf futsal pitch"", ""fr"": ""Artificial turf futsal pitch"", ""he"": ""Artificial turf futsal pitch"", ""hu"": ""Artificial turf futsal pitch"", ""it"": ""Campo da calcetto in erba sintetica"", ""pl"": ""Boisko do futsalu ze sztuczną murawą"", ""ru"": ""Artificial turf futsal pitch"", ""sl"": ""Igrišče za mali nogomet na umetni travi"", ""uk"": ""Artificial turf futsal pitch"", ""zh"": ""Artificial turf futsal pitch""}"
S211025;"{""de"": ""Sportplatz - Roter Sand"", ""el"": ""Αθλητική εγκατάσταση με κεραμικό δάπεδο"", ""en"": ""Red clay sport facility"", ""fi"": ""Red clay sport facility"", ""fr"": ""Red clay sport facility"", ""he"": ""Red clay sport facility"", ""hu"": ""Red clay sport facility"", ""it"": ""Campo sportivo \""altro\"" in terra rossa"", ""pl"": ""Inne boisko sportowe z czerwonej gliny"", ""ru"": ""Red clay sport facility"", ""sl"": ""športno igrišče na rdečem lešu"", ""uk"": ""Red clay sport facility"", ""zh"": ""Red clay sport facility""}"
S212000;"{""de"": ""Gebäude"", ""el"": ""Κτίριο"", ""en"": ""Building"", ""fi"": ""Building"", ""fr"": ""Bâtiment"", ""he"": ""Building"", ""hu"": ""Épület"", ""it"": ""Edificio"", ""pl"": ""Budynek"", ""ru"": ""Здание"", ""sl"": ""Zgradbe"", ""uk"": ""Будівля"", ""zh"": ""Building""}"
S212207;"{""de"": ""Garage"", ""el"": ""Γκαράζ"", ""en"": ""Box/garage"", ""fi"": ""Box/garage"", ""fr"": ""Box/garage"", ""he"": ""Box/garage"", ""hu"": ""Box/garage"", ""it"": ""Box/garage"", ""pl"": ""Boks/garaż"", ""ru"": ""Box/garage"", ""sl"": ""Boks za vozilo/garaža"", ""uk"": ""Box/garage"", ""zh"": ""Box/garage""}"
